group id,buy item,buy quantity,sell item,sell quantity,quantity,posted by,added,server
1723,2793,1,2591,4,2,Blooweur,2020-01-17 23:22:51,EUE
1724,2793,1,2636,8,1,Blooweur,2020-01-17 23:22:51,EUE
1725,2793,1,2593,7,1,Blooweur,2020-01-17 23:22:51,EUE
1726,2793,1,3152,1,1,Blooweur,2020-01-17 23:22:51,EUE
1727,2793,7,2990,1,1,YouAreAids,2020-01-17 23:20:20,
1727,2985,1,,,1,YouAreAids,2020-01-17 23:20:20,
1728,2793,1,2812,1,1,Silverlok,2020-01-17 23:17:54,
1729,2793,1,2806,1,1,Silverlok,2020-01-17 23:17:54,
1730,2793,1,3152,1,1,Silverlok,2020-01-17 23:17:54,
1731,2793,4,8333,1,1,Silverlok,2020-01-17 23:17:54,
1732,2793,1,2824,1,1,Silverlok,2020-01-17 23:17:54,
1733,2793,1,2851,1,1,Silverlok,2020-01-17 23:17:54,
1734,2793,2,2867,1,1,Silverlok,2020-01-17 23:17:54,
1735,2793,4,8338,1,1,Flaramonti,2020-01-17 23:04:11,EUE
1736,2793,1,2591,4,1,CarryUwU,2020-01-17 23:03:29,EUE
1737,2793,1,1826,1,1,CarryUwU,2020-01-17 23:03:29,EUE
1738,2793,5,29769,1,1,CarryUwU,2020-01-17 23:03:29,EUE
1739,2793,1,3226,1,1,CarryUwU,2020-01-17 23:03:29,EUE
1740,2793,1,2593,5,1,CarryUwU,2020-01-17 23:03:29,EUE
1741,2793,1,3238,1,1,Erzulie,2020-01-17 22:58:06,EUE
1742,2793,16,2990,1,1,VIVIANGODS,2020-01-17 22:54:16,
1743,2793,1,3254,1,1,SithClover,2020-01-17 22:51:35,EUE
1744,2793,1,2812,1,1,NobisKid,2020-01-17 22:49:58,
1745,2793,4,9057,1,1,NobisKid,2020-01-17 22:49:58,
1746,2793,1,303,1,1,Dalamaster,2020-01-17 22:48:50,EUE
1747,2793,1,2809,1,1,Dalamaster,2020-01-17 22:48:50,EUE
1748,2793,1,3218,1,1,Dalamaster,2020-01-17 22:48:50,EUE
1749,2793,5,9035,1,1,KudzioK,2020-01-17 22:44:08,
1750,2793,5,9033,1,1,KudzioK,2020-01-17 22:44:08,
1751,2793,3,8863,1,1,KudzioK,2020-01-17 22:44:08,
1752,2793,3,8862,1,1,KudzioK,2020-01-17 22:44:08,
1753,2793,1,8960,1,1,KudzioK,2020-01-17 22:44:08,
1754,2793,5,8857,1,1,KudzioK,2020-01-17 22:44:08,
1754,2990,1,8863,1,1,KudzioK,2020-01-17 22:44:08,
1754,,,8862,1,1,KudzioK,2020-01-17 22:44:08,
1754,,,8960,1,1,KudzioK,2020-01-17 22:44:08,
1755,2793,4,9076,1,3,KudzioK,2020-01-17 22:44:08,
1756,2793,6,9057,1,1,KudzioK,2020-01-17 22:44:08,
1757,2793,1,2824,1,1,AdamYnes,2020-01-17 22:41:20,
1758,2793,1,2984,1,1,AdamYnes,2020-01-17 22:41:20,
1759,2793,1,2984,1,1,Odafool,2020-01-17 22:35:08,
1760,2793,1,2809,1,1,Odafool,2020-01-17 22:35:08,
1761,2793,1,2855,1,1,Odafool,2020-01-17 22:35:08,
1762,2793,1,3161,1,1,Odafool,2020-01-17 22:35:08,
1763,2793,1,2818,1,1,Odafool,2020-01-17 22:35:08,
1764,2793,1,2821,1,1,Odafool,2020-01-17 22:35:08,
1765,2793,1,9053,1,1,SilverEyex,2020-01-17 22:27:20,
1766,2793,1,2592,1,1,NTEEC,2020-01-17 22:25:13,EUE
1766,,,2593,9,1,NTEEC,2020-01-17 22:25:13,EUE
1766,,,2636,1,1,NTEEC,2020-01-17 22:25:13,EUE
1767,2793,2,8611,1,4,PLFanzloch,2020-01-17 22:19:25,
1768,2793,1,2821,1,5,PLFanzloch,2020-01-17 22:19:25,
1769,2793,1,2861,1,3,PLFanzloch,2020-01-17 22:19:25,
1770,2793,1,8341,1,1,PLFanzloch,2020-01-17 22:19:25,
1771,2793,1,2851,1,3,PLFanzloch,2020-01-17 22:19:25,
1772,2793,1,3152,1,7,PLFanzloch,2020-01-17 22:19:25,
1773,2793,1,2818,1,4,PLFanzloch,2020-01-17 22:19:25,
1774,2793,1,2806,1,12,PLFanzloch,2020-01-17 22:19:25,
1775,2793,1,2824,1,4,PLFanzloch,2020-01-17 22:19:25,
1776,2793,1,8960,1,1,PLFanzloch,2020-01-17 22:19:25,
1777,2793,16,2990,1,1,Flauschiee,2020-01-17 22:14:01,
1778,2793,1,2593,8,1,TheCakeGod,2020-01-17 22:13:44,
1779,2793,1,2593,4,3,Meizzel,2020-01-17 22:06:31,
1780,2793,1,2636,4,3,Meizzel,2020-01-17 22:06:31,
1781,2793,1,3249,1,4,Meizzel,2020-01-17 22:06:31,
1782,2793,1,-104,1,1,Meizzel,2020-01-17 22:06:31,
1783,2793,2,2765,1,1,Meizzel,2020-01-17 22:06:31,
1784,2793,1,2824,1,1,Meizzel,2020-01-17 22:06:31,
1785,2793,1,3152,1,1,Halfisk,2020-01-17 22:04:14,EUE
1786,2793,1,1826,1,2,Oktible,2020-01-17 22:00:58,USW2
1787,2793,2,2827,1,1,HuntressBG,2020-01-17 21:51:15,
1788,2793,1,2821,1,1,HuntressBG,2020-01-17 21:51:15,
1789,2793,1,2812,1,4,HuntressBG,2020-01-17 21:51:15,
1790,2793,1,2809,1,1,HuntressBG,2020-01-17 21:51:15,
1791,2793,1,3262,1,1,Enddx,2020-01-17 21:37:33,USW3
1792,2793,1,2986,1,1,Arturangas,2020-01-17 21:33:42,
1793,2793,5,8336,1,1,Arturangas,2020-01-17 21:33:42,
1794,2793,6,8340,1,1,Arturangas,2020-01-17 21:33:42,
1795,2793,8,8335,1,1,Arturangas,2020-01-17 21:33:42,
1796,2793,2,2857,1,1,Elicop,2020-01-17 21:17:43,
1797,2793,3,2853,1,1,Elicop,2020-01-17 21:17:43,
1798,2793,1,2794,3,1,Elicop,2020-01-17 21:17:43,
1799,2793,1,9063,1,6,Elicop,2020-01-17 21:17:43,
1799,2990,2,,,6,Elicop,2020-01-17 21:17:43,
1800,2793,4,2854,1,1,INspect,2020-01-17 21:17:15,
1801,2793,1,8339,1,1,INspect,2020-01-17 21:17:15,
1802,2793,3,2856,1,1,INspect,2020-01-17 21:17:15,
1803,2793,14,2990,1,1,UHD,2020-01-17 21:16:45,
1804,2793,4,2854,1,1,Amdgdg,2020-01-17 21:13:40,
1805,2793,4,2850,1,1,Amdgdg,2020-01-17 21:13:40,
1806,2793,4,2856,1,1,Amdgdg,2020-01-17 21:13:40,
1807,2793,3,2827,1,1,Persly,2020-01-17 21:13:29,
1808,2793,6,9612,1,1,Persly,2020-01-17 21:13:29,
1808,,,2812,1,1,Persly,2020-01-17 21:13:29,
1808,,,2667,1,1,Persly,2020-01-17 21:13:29,
1808,,,2765,1,1,Persly,2020-01-17 21:13:29,
1809,2793,3,2818,1,1,Persly,2020-01-17 21:13:29,
1809,,,2856,1,1,Persly,2020-01-17 21:13:29,
1810,2793,4,2815,1,1,Persly,2020-01-17 21:13:29,
1810,,,2855,1,1,Persly,2020-01-17 21:13:29,
1811,2793,6,2824,1,1,Persly,2020-01-17 21:13:29,
1811,,,2821,1,1,Persly,2020-01-17 21:13:29,
1811,,,2859,1,1,Persly,2020-01-17 21:13:29,
1811,,,2765,1,1,Persly,2020-01-17 21:13:29,
1812,2793,4,1826,4,1,Persly,2020-01-17 21:13:29,
1813,2793,2,8343,1,1,Persly,2020-01-17 21:13:29,
1814,2793,2,8346,1,1,Persly,2020-01-17 21:13:29,
1815,2793,8,8331,1,1,Persly,2020-01-17 21:13:29,
1816,2793,6,8850,1,1,Persly,2020-01-17 21:13:29,
1817,2794,1,2815,1,1,Persly,2020-01-17 21:13:29,
1817,2793,1,,,1,Persly,2020-01-17 21:13:29,
1818,2793,2,2591,8,1,ValleWest,2020-01-17 21:11:00,
1819,2793,2,2824,1,1,ValleWest,2020-01-17 21:11:00,
1819,,,2806,2,1,ValleWest,2020-01-17 21:11:00,
1819,,,3152,1,1,ValleWest,2020-01-17 21:11:00,
1819,,,2986,1,1,ValleWest,2020-01-17 21:11:00,
1820,2793,4,2806,1,1,ValleWest,2020-01-17 21:11:00,
1820,,,2815,2,1,ValleWest,2020-01-17 21:11:00,
1820,,,3152,1,1,ValleWest,2020-01-17 21:11:00,
1820,,,2821,1,1,ValleWest,2020-01-17 21:11:00,
1820,,,2809,1,1,ValleWest,2020-01-17 21:11:00,
1820,,,2855,1,1,ValleWest,2020-01-17 21:11:00,
1820,,,3161,1,1,ValleWest,2020-01-17 21:11:00,
1821,2793,1,2856,1,1,Lajars,2020-01-17 21:08:37,
1822,2793,1,2859,1,1,Lajars,2020-01-17 21:08:37,
1823,2793,1,2855,1,1,Lajars,2020-01-17 21:08:37,
1824,2793,1,2827,1,1,Lajars,2020-01-17 21:08:37,
1825,2793,1,2613,6,1,XPerience,2020-01-17 20:52:38,EUN2
1826,2793,12,2985,1,1,Badnamed,2020-01-17 20:52:28,
1827,2793,2,9053,1,1,Bobninjabo,2020-01-17 20:40:17,
1828,2793,1,3246,2,1,MrAlacrity,2020-01-17 20:38:19,
1829,2793,1,2818,1,1,WafelcioPL,2020-01-17 20:34:24,EUE
1830,2793,2,8343,1,1,WafelcioPL,2020-01-17 20:34:24,EUE
1831,2793,2,2806,3,1,WafelcioPL,2020-01-17 20:34:24,EUE
1832,2793,2,2812,2,1,WafelcioPL,2020-01-17 20:34:24,EUE
1833,2793,3,3195,1,1,Sparkiesen,2020-01-17 20:33:20,
1834,2793,7,8328,1,1,Sparkiesen,2020-01-17 20:33:20,
1835,2793,1,2613,5,1,Milk,2020-01-17 20:30:10,
1836,2793,3,2591,8,1,Milk,2020-01-17 20:30:10,
1837,2793,1,2592,3,1,PotatoIX,2020-01-17 20:28:16,EUE
1838,2793,1,2591,1,1,PotatoIX,2020-01-17 20:28:16,EUE
1839,2793,3,9053,1,1,PotatoIX,2020-01-17 20:28:16,EUE
1840,2793,1,2982,1,1,PotatoIX,2020-01-17 20:28:16,EUE
1841,2793,1,2794,2,1,PotatoIX,2020-01-17 20:28:16,EUE
1842,2793,1,2806,1,1,PotatoIX,2020-01-17 20:28:16,EUE
1843,2793,1,2636,5,1,ShadoNoDie,2020-01-17 20:15:39,
1844,2793,3,8345,1,1,ShadoNoDie,2020-01-17 20:15:39,
1845,2793,3,8333,1,1,ShadoNoDie,2020-01-17 20:15:39,
1846,2793,1,2593,5,4,ShadoNoDie,2020-01-17 20:15:39,
1847,2793,7,8335,1,1,ShadoNoDie,2020-01-17 20:15:39,
1848,2793,3,8337,1,1,ShadoNoDie,2020-01-17 20:15:39,
1849,2793,1,2806,1,1,Phalcon,2020-01-17 19:50:50,EUE
1850,2793,1,9025,1,1,Phalcon,2020-01-17 19:50:50,EUE
1851,2793,1,9020,1,1,Phalcon,2020-01-17 19:50:50,EUE
1852,2793,3,8611,1,1,Kickaz,2020-01-17 19:42:10,
1853,2793,3,8618,1,1,Kickaz,2020-01-17 19:42:10,
1854,2793,1,3293,1,1,ByPedrolo,2020-01-17 19:35:55,EUE
1855,2793,1,1826,1,1,BozyGroch,2020-01-17 19:28:45,
1856,2793,1,1826,1,1,Parakont,2020-01-17 19:23:38,EUSW
1857,2793,2,2794,4,1,Kawaguchi,2020-01-17 19:00:09,
1858,2793,2,2765,2,1,Kawaguchi,2020-01-17 19:00:09,
1859,2793,3,2824,1,1,TheGodd,2020-01-17 18:43:32,USW
1859,,,2821,1,1,TheGodd,2020-01-17 18:43:32,USW
1859,,,8334,1,1,TheGodd,2020-01-17 18:43:32,USW
1860,2793,1,2815,1,1,Futoomom,2020-01-17 18:27:55,USE
1861,2793,1,9053,1,1,Futoomom,2020-01-17 18:27:55,USE
1862,2793,1,613,1,1,Sinwah,2020-01-17 18:24:01,
1863,2793,1,2815,1,1,Sinwah,2020-01-17 18:24:01,
1864,2793,6,8335,1,1,Sinwah,2020-01-17 18:24:01,
1865,2793,1,2809,1,1,Sinwah,2020-01-17 18:24:01,
1866,2793,1,2821,1,1,Sinwah,2020-01-17 18:24:01,
1867,2793,1,2824,1,1,Sinwah,2020-01-17 18:24:01,
1868,2793,2,2867,1,1,Alenrus,2020-01-17 18:20:06,
1869,2793,1,2809,1,1,Alenrus,2020-01-17 18:20:06,
1870,2793,1,2821,1,3,Alenrus,2020-01-17 18:20:06,
1871,2793,1,2851,1,1,Alenrus,2020-01-17 18:20:06,
1872,2793,2,8850,1,3,Alenrus,2020-01-17 18:20:06,
1873,2793,1,2806,1,1,Alenrus,2020-01-17 18:20:06,
1874,2793,3,2854,1,1,Alenrus,2020-01-17 18:20:06,
1875,2793,4,2850,1,1,KarstenA,2020-01-17 18:14:42,
1876,2793,1,9000,1,1,KarstenA,2020-01-17 18:14:42,
1877,2793,1,2591,5,2,Saldejummi,2020-01-17 17:58:25,
1878,2793,1,2812,1,3,HRSV,2020-01-17 17:58:07,
1879,2793,2,2827,1,2,HRSV,2020-01-17 17:58:07,
1880,2793,2,613,1,1,HRSV,2020-01-17 17:58:07,
1881,2793,2,2827,1,1,FATCAKEm,2020-01-17 17:48:17,
1881,8344,1,,,1,FATCAKEm,2020-01-17 17:48:17,
1882,2793,2,2854,1,1,Kimbarow,2020-01-17 17:45:14,USW2
1883,2793,1,1826,1,1,Kimbarow,2020-01-17 17:45:14,USW2
1884,2793,1,4252,1,1,EpicGanon,2020-01-17 17:40:18,USW2
1885,2793,1,1412,1,1,EpicGanon,2020-01-17 17:40:18,USW2
1886,2793,1,3246,1,1,Apenootje,2020-01-17 17:34:06,USE2
1887,2793,1,3214,1,1,Apenootje,2020-01-17 17:34:06,USE2
1888,2793,5,8340,1,1,Jackleap,2020-01-17 17:32:25,USW2
1889,2793,1,8339,1,1,Jackleap,2020-01-17 17:32:25,USW2
1890,2793,1,2812,1,1,Jackleap,2020-01-17 17:32:25,USW2
1891,2793,1,2593,4,1,Boczath,2020-01-17 17:16:15,USW2
1892,2793,1,1826,1,1,Boczath,2020-01-17 17:16:15,USW2
1893,2793,3,2852,1,1,Boczath,2020-01-17 17:16:15,USW2
1894,2793,1,2821,1,1,Boczath,2020-01-17 17:16:15,USW2
1895,2793,1,2636,4,1,Boczath,2020-01-17 17:16:15,USW2
1896,2793,1,3218,1,1,Boczath,2020-01-17 17:16:15,USW2
1897,2793,2,2765,1,1,Boczath,2020-01-17 17:16:15,USW2
1898,2793,1,3152,1,1,BunnySMG,2020-01-17 17:12:56,USW2
1899,2793,1,3859,1,1,BunnySMG,2020-01-17 17:12:56,USW2
1900,2793,1,2812,1,1,BunnySMG,2020-01-17 17:12:55,USW2
1901,2793,1,2821,1,1,BunnySMG,2020-01-17 17:12:55,USW2
1902,2793,1,2806,1,1,BunnySMG,2020-01-17 17:12:55,USW2
1903,2793,1,2809,1,1,BunnySMG,2020-01-17 17:12:55,USW2
1904,2793,1,2818,1,1,BunnySMG,2020-01-17 17:12:55,USW2
1905,2793,2,613,1,1,Pomnqwzx,2020-01-17 17:11:48,
1906,2793,2,8346,1,1,Pomnqwzx,2020-01-17 17:11:48,
1907,2793,1,3234,1,1,Pomnqwzx,2020-01-17 17:11:48,
1908,2793,1,2821,1,1,Pomnqwzx,2020-01-17 17:11:48,
1909,2793,1,3152,1,1,Pomnqwzx,2020-01-17 17:11:48,
1910,2793,1,2981,1,1,Pomnqwzx,2020-01-17 17:11:48,
1911,2793,1,1826,1,1,Pomnqwzx,2020-01-17 17:11:48,
1912,2793,2,4252,1,1,Pomnqwzx,2020-01-17 17:11:48,
1913,2793,1,3109,1,1,WaterPower,2020-01-17 17:07:01,USW
1914,2793,1,2852,1,1,Othos,2020-01-17 16:41:47,
1915,2793,1,2812,1,1,QbaHasztaG,2020-01-17 16:12:44,EUE
1916,2793,1,2815,1,1,QbaHasztaG,2020-01-17 16:12:44,EUE
1917,2793,2,8339,1,1,QbaHasztaG,2020-01-17 16:12:44,EUE
1918,2793,1,3161,1,1,QbaHasztaG,2020-01-17 16:12:44,EUE
1919,2793,1,2821,1,1,QbaHasztaG,2020-01-17 16:12:44,EUE
1920,2793,1,2806,1,1,QbaHasztaG,2020-01-17 16:12:44,EUE
1921,2793,3,8334,1,1,BabyRodnyy,2020-01-17 16:10:07,USE
1922,2793,16,2990,1,1,Armystice,2020-01-17 16:03:31,
1923,2793,8,8340,1,1,Vinocas,2020-01-17 15:59:00,USE2
1924,2793,6,8342,1,1,Vinocas,2020-01-17 15:59:00,USE2
1925,2793,1,2824,1,1,Vinocas,2020-01-17 15:59:00,USE2
1926,2793,1,2818,1,1,Vinocas,2020-01-17 15:59:00,USE2
1927,2793,1,3152,1,1,Vinocas,2020-01-17 15:59:00,USE2
1928,2793,1,2851,1,1,Disissiomp,2020-01-17 15:47:46,USE2
1929,2793,2,4252,1,1,Disissiomp,2020-01-17 15:47:46,USE2
1930,2793,3,1409,1,1,Disissiomp,2020-01-17 15:47:46,USE2
1931,2793,1,2812,1,1,Disissiomp,2020-01-17 15:47:46,USE2
1932,2793,3,3293,1,2,Disissiomp,2020-01-17 15:47:46,USE2
1933,2793,2,3089,1,1,Disissiomp,2020-01-17 15:47:46,USE2
1934,2793,3,1808,1,1,Disissiomp,2020-01-17 15:47:46,USE2
1935,2793,1,2858,1,1,Youngmeeks,2020-01-17 15:42:36,
1936,2793,1,2815,1,1,Youngmeeks,2020-01-17 15:42:36,
1937,2793,1,2794,2,1,Jineobada,2020-01-17 15:42:14,
1938,2793,1,2636,8,1,Tarrous,2020-01-17 15:32:27,USE
1939,2793,1,2983,1,2,Tarrous,2020-01-17 15:32:27,USE
1940,2793,1,2613,8,1,JoGamaR,2020-01-17 15:07:12,
1941,2793,1,2593,6,1,JoGamaR,2020-01-17 15:07:12,
1942,2793,1,9000,1,1,Zeligs,2020-01-17 15:05:47,USW2
1943,2793,1,2815,1,1,Zeligs,2020-01-17 15:05:47,USW2
1944,2793,1,3226,1,1,ImpResIvE,2020-01-17 14:41:47,
1945,2793,1,8343,1,1,AhSuhDude,2020-01-17 14:40:25,
1946,2793,4,2806,1,1,Ichfickdic,2020-01-17 14:40:17,
1946,,,2815,1,1,Ichfickdic,2020-01-17 14:40:17,
1946,,,2827,1,1,Ichfickdic,2020-01-17 14:40:17,
1946,,,2812,2,1,Ichfickdic,2020-01-17 14:40:17,
1946,,,2809,1,1,Ichfickdic,2020-01-17 14:40:17,
1947,2793,1,2806,1,1,Specula,2020-01-17 14:37:34,EUSW
1948,2793,1,2827,1,1,Specula,2020-01-17 14:37:34,EUSW
1949,2793,1,2812,1,1,Specula,2020-01-17 14:37:34,EUSW
1950,2793,1,2851,1,1,Specula,2020-01-17 14:37:34,EUSW
1951,2793,1,3152,1,1,Specula,2020-01-17 14:37:34,EUSW
1952,2793,1,3226,1,1,Himpy,2020-01-17 14:08:27,
1953,2793,1,8341,1,1,Himpy,2020-01-17 14:08:27,
1954,2793,1,8346,1,1,Himpy,2020-01-17 14:08:27,
1955,2793,5,2832,1,1,KevinJaku,2020-01-17 13:56:08,
1956,2793,5,8327,1,1,KevinJaku,2020-01-17 13:56:08,
1957,2793,2,2765,1,1,KevinJaku,2020-01-17 13:56:08,
1958,2793,1,3242,1,1,Huntersvil,2020-01-17 13:48:01,EUSW
1959,2793,1,3226,1,1,Huntersvil,2020-01-17 13:48:01,EUSW
1960,2793,1,2815,1,1,Huntersvil,2020-01-17 13:48:01,EUSW
1961,2793,1,2572,1,1,POCKETSAND,2020-01-17 13:47:38,
1962,2793,2,2591,8,1,POCKETSAND,2020-01-17 13:47:38,
1963,2793,1,2861,1,1,VlNSON,2020-01-17 13:36:24,
1964,2793,5,2856,1,1,VlNSON,2020-01-17 13:36:24,
1965,2793,1,2806,1,1,VlNSON,2020-01-17 13:36:24,
1966,2793,1,3152,1,2,VlNSON,2020-01-17 13:36:24,
1967,2793,1,2821,1,2,VlNSON,2020-01-17 13:36:24,
1968,2793,1,3161,1,2,VlNSON,2020-01-17 13:36:24,
1969,2793,2,2853,1,1,VlNSON,2020-01-17 13:36:24,
1970,2793,2,2765,1,3,VlNSON,2020-01-17 13:36:24,
1971,2793,1,2824,1,1,VlNSON,2020-01-17 13:36:24,
1972,2793,2,2812,1,3,VlNSON,2020-01-17 13:36:24,
1973,2793,1,2815,1,2,VlNSON,2020-01-17 13:36:24,
1974,2793,2,2852,1,1,VlNSON,2020-01-17 13:36:24,
1975,2793,2,2827,1,2,VlNSON,2020-01-17 13:36:24,
1976,2793,5,2857,1,2,VlNSON,2020-01-17 13:36:24,
1977,2793,1,2858,1,2,VlNSON,2020-01-17 13:36:24,
1978,2793,1,2859,1,2,VlNSON,2020-01-17 13:36:24,
1979,2793,1,2818,1,3,VlNSON,2020-01-17 13:36:24,
1980,2793,1,2812,1,1,ToNFisK,2020-01-17 13:36:10,EUE
1981,2793,1,2858,1,1,ToNFisK,2020-01-17 13:36:10,EUE
1982,2793,1,2851,1,1,ToNFisK,2020-01-17 13:36:10,EUE
1983,2793,1,2860,1,1,ToNFisK,2020-01-17 13:36:10,EUE
1984,2793,1,2809,1,1,StrangerA,2020-01-17 13:30:53,
1985,2793,1,8997,1,1,StrangerA,2020-01-17 13:30:53,
1986,2793,1,8996,1,1,StrangerA,2020-01-17 13:30:53,
1987,2793,1,8998,1,1,StrangerA,2020-01-17 13:30:53,
1988,2793,1,3856,1,1,StrangerA,2020-01-17 13:30:53,
1989,2793,1,3860,1,1,StrangerA,2020-01-17 13:30:53,
1990,2793,2,2591,8,1,ZobiPL,2020-01-17 13:30:18,EUE
1991,2793,10,8609,1,1,Nowicked,2020-01-17 13:08:10,AUS
1992,2793,18,2990,1,1,Nowicked,2020-01-17 13:08:10,AUS
1993,2591,2,2853,1,1,Nowicked,2020-01-17 13:08:10,AUS
1993,2793,1,,,1,Nowicked,2020-01-17 13:08:10,AUS
1994,2793,16,9017,1,1,Nowicked,2020-01-17 13:08:10,AUS
1995,2793,20,9063,1,1,Nowicked,2020-01-17 13:08:10,AUS
1996,2793,4,9063,1,1,Nowicked,2020-01-17 13:08:10,AUS
1996,2990,1,,,1,Nowicked,2020-01-17 13:08:10,AUS
1997,2793,16,9062,1,1,Nowicked,2020-01-17 13:08:10,AUS
1998,2793,16,8610,1,1,Nowicked,2020-01-17 13:08:10,AUS
1999,2793,1,3278,1,1,Brunexter,2020-01-17 12:40:42,
2000,2793,1,9016,1,1,Brunexter,2020-01-17 12:40:42,
2001,2793,2,32695,1,1,Brunexter,2020-01-17 12:40:42,
2002,2793,2,2827,1,1,Aymantwo,2020-01-17 12:28:48,
2003,2793,1,2809,1,1,Aymantwo,2020-01-17 12:28:48,
2004,2793,1,2812,1,1,Aymantwo,2020-01-17 12:28:48,
2005,2793,1,8334,1,1,LPMCGEE,2020-01-17 12:26:16,
2006,2793,1,2593,4,2,LPMCGEE,2020-01-17 12:26:16,
2007,2793,1,2636,4,2,LPMCGEE,2020-01-17 12:26:16,
2008,2793,1,2612,4,2,LPMCGEE,2020-01-17 12:26:16,
2009,2793,1,2613,4,2,LPMCGEE,2020-01-17 12:26:16,
2010,2793,1,9068,1,1,LPMCGEE,2020-01-17 12:26:16,
2011,2793,1,9069,1,1,LPMCGEE,2020-01-17 12:26:16,
2012,2793,1,9067,1,1,LPMCGEE,2020-01-17 12:26:16,
2013,2793,1,2812,1,1,LPMCGEE,2020-01-17 12:26:16,
2014,2793,2,8863,1,1,LPMCGEE,2020-01-17 12:26:16,
2015,2793,1,8339,1,1,LPMCGEE,2020-01-17 12:26:16,
2016,2793,1,2982,1,1,LPMCGEE,2020-01-17 12:26:16,
2017,2793,2,1826,1,1,LPMCGEE,2020-01-17 12:26:16,
2018,2793,2,2591,7,1,LbrtN,2020-01-17 12:14:38,
2019,2793,2,9068,5,1,LbrtN,2020-01-17 12:14:38,
2020,2793,1,2613,5,1,LbrtN,2020-01-17 12:14:38,
2021,2793,2,29769,1,1,LbrtN,2020-01-17 12:14:38,
2022,2793,2,9053,1,1,LbrtN,2020-01-17 12:14:38,
2023,2793,4,2794,8,1,LbrtN,2020-01-17 12:14:38,
2024,2793,1,3261,2,1,LbrtN,2020-01-17 12:14:38,
2024,,,3262,1,1,LbrtN,2020-01-17 12:14:38,
2025,2793,1,2613,6,1,LeDoughnut,2020-01-17 12:00:12,
2026,2793,1,2636,6,3,LeDoughnut,2020-01-17 12:00:12,
2027,2793,1,2591,4,1,LeDoughnut,2020-01-17 12:00:12,
2028,2793,1,2592,4,1,LeDoughnut,2020-01-17 12:00:12,
2029,2794,1,8341,6,1,Ironsmurf,2020-01-17 12:00:03,USW2
2029,2793,3,,,1,Ironsmurf,2020-01-17 12:00:03,USW2
2030,2793,3,8338,1,1,Ironsmurf,2020-01-17 12:00:03,USW2
2031,2793,2,8334,1,1,Ironsmurf,2020-01-17 12:00:03,USW2
2031,,,8341,2,1,Ironsmurf,2020-01-17 12:00:03,USW2
2032,2793,2,2812,1,2,Ironsmurf,2020-01-17 12:00:03,USW2
2033,2793,4,8338,1,1,Henkass,2020-01-17 11:42:56,EUE
2034,2793,8,9055,1,1,Henkass,2020-01-17 11:42:56,EUE
2035,2793,1,8852,1,50,Bide,2020-01-17 10:46:55,
2036,2793,1,3861,1,1,Wolfor,2020-01-17 10:18:19,EUE
2037,2793,2,2591,6,1,Wolfor,2020-01-17 10:18:19,EUE
2038,2793,1,2593,5,1,Wolfor,2020-01-17 10:18:19,EUE
2039,2793,1,2636,6,1,Wolfor,2020-01-17 10:18:19,EUE
2040,2793,1,2592,3,1,Wolfor,2020-01-17 10:18:19,EUE
2041,2793,1,9022,1,1,Wolfor,2020-01-17 10:18:19,EUE
2042,2793,1,2821,1,1,Wolfor,2020-01-17 10:18:19,EUE
2043,2793,2,9063,1,1,Newshad,2020-01-17 10:02:39,USW2
2043,2990,1,,,1,Newshad,2020-01-17 10:02:39,USW2
2044,2793,2,8996,1,1,HellKiV,2020-01-17 09:54:32,EUE
2045,2793,1,2851,1,1,Utvandrare,2020-01-17 09:36:22,
2046,2793,1,613,1,1,Utvandrare,2020-01-17 09:36:22,
2047,2793,1,2980,1,1,Utvandrare,2020-01-17 09:36:22,
2048,2793,1,2812,1,1,Utvandrare,2020-01-17 09:36:22,
2049,2793,1,2854,1,1,Utvandrare,2020-01-17 09:36:22,
2050,2793,1,8339,1,1,Utvandrare,2020-01-17 09:36:22,
2051,2793,1,2827,1,3,Utvandrare,2020-01-17 09:36:22,
2052,2793,1,2821,1,1,Utvandrare,2020-01-17 09:36:22,
2053,2793,1,2815,1,1,Utvandrare,2020-01-17 09:36:22,
2054,2793,1,2809,1,2,Utvandrare,2020-01-17 09:36:22,
2055,2793,1,3161,1,1,Utvandrare,2020-01-17 09:36:22,
2056,2793,1,9068,8,5,Icepawnch,2020-01-17 09:35:42,
2057,2793,1,2824,1,7,Icepawnch,2020-01-17 09:35:42,
2058,2793,1,2806,1,6,Icepawnch,2020-01-17 09:35:42,
2059,2793,1,3152,1,5,Icepawnch,2020-01-17 09:35:42,
2060,2793,1,2812,1,8,Icepawnch,2020-01-17 09:35:42,
2061,2793,1,2821,1,3,Icepawnch,2020-01-17 09:35:42,
2062,2793,1,2809,1,2,Icepawnch,2020-01-17 09:35:42,
2063,2793,1,2983,1,1,Icepawnch,2020-01-17 09:35:42,
2064,2793,1,8341,1,1,Icepawnch,2020-01-17 09:35:42,
2065,2793,2,2853,1,1,Peccio,2020-01-17 09:27:24,
2066,2793,1,2824,1,1,Peccio,2020-01-17 09:27:24,
2067,2793,1,2812,1,1,ChenPing,2020-01-17 09:04:37,
2068,2793,1,2809,1,1,ChenPing,2020-01-17 09:04:37,
2069,2793,1,2979,1,1,ChenPing,2020-01-17 09:04:37,
2070,2793,1,2827,1,1,Antonslice,2020-01-17 08:44:51,
